Age,Gender,Amount,Interest,MonthlyPayment,UseOfLoan,Education,MaritalStatus,EmploymentStatus,WorkExperience,HomeOwnershipType,IncomeTotal,DebtToIncome,Status
27,0.0,2500.0,20.36,84.89,2,4.0,2.0,2,3,1.0,335.0,25.34,2
45,1.0,3000.0,22.31,93.38,0,2.0,1.0,0,5,1.0,732.0,58.11,1
47,1.0,1600.0,25.58,52.84,2,3.0,4.0,2,1,1.0,871.0,6.07,2
32,1.0,1000.0,32.88,47.37,7,4.0,2.0,2,0,1.0,799.0,49.36,1
32,0.0,3600.0,30.51,129.61,0,3.0,3.0,2,0,1.0,1000.0,12.96,1
22,1.0,3000.0,31.55,109.93,2,2.0,2.0,2,4,4.0,403.0,27.28,1
29,1.0,2700.0,28.36,103.66,7,5.0,2.0,2,2,3.0,637.0,35.9,2
32,0.0,1100.0,17.7,43.27,0,5.0,1.0,2,0,8.0,1841.0,24.68,2
22,1.0,2600.0,26.67,97.32,7,4.0,3.0,2,4,3.0,519.0,43.8,1
45,1.0,2800.0,17.48,109.83,2,4.0,1.0,2,5,1.0,2090.0,5.26,2
26,0.0,1300.0,26.79,57.26,4,4.0,3.0,2,3,3.0,890.0,30.82,2
38,1.0,3000.0,21.71,92.37,8,4.0,2.0,2,0,5.0,562.0,25.33,2
22,0.0,1300.0,30.62,51.61,2,4.0,3.0,2,3,2.0,550.0,9.38,0
38,1.0,1200.0,17.82,34.35,2,4.0,2.0,2,1,5.0,344.0,24.52,1
25,0.0,1400.0,48.06,66.61,2,3.0,2.0,2,3,7.0,735.0,48.65,1
41,1.0,2600.0,16.68,72.84,2,4.0,4.0,2,4,8.0,850.0,32.45,0
48,0.0,500.0,15.61,15.74,7,4.0,3.0,2,1,1.0,685.0,10.58,2
37,0.0,500.0,57.09,27.01,7,3.0,3.0,2,0,2.0,778.0,11.18,1
31,0.0,1600.0,31.12,58.2,3,5.0,3.0,0,4,2.0,2800.0,4.61,1
43,0.0,1000.0,57.09,61.89,2,2.0,2.0,2,5,6.0,1400.0,4.42,1
30,0.0,3000.0,45.47,137.35,7,4.0,1.0,2,3,8.0,882.0,15.57,1
47,0.0,3000.0,30.56,138.28,7,3.0,1.0,2,5,7.0,3159.0,45.24,1
35,0.0,2100.0,73.73,139.74,8,5.0,3.0,2,0,2.0,1300.0,33.1,2
32,0.0,3365.0,23.74,128.85,7,4.0,1.0,2,1,8.0,2508.0,15.46,1
36,1.0,5000.0,22.08,154.98,2,5.0,2.0,2,1,1.0,730.0,21.23,1
41,0.0,4000.0,15.51,152.99,7,4.0,3.0,2,1,1.0,1500.0,50.48,2
39,1.0,1000.0,57.09,61.89,2,5.0,4.0,2,0,3.0,2040.0,7.94,2
29,0.0,500.0,31.12,18.19,8,4.0,3.0,2,3,2.0,978.0,1.86,2
37,1.0,500.0,21.62,20.67,5,5.0,3.0,2,4,3.0,845.0,5.4,1
51,0.0,500.0,57.09,27.01,2,2.0,4.0,0,2,2.0,1530.0,8.3,1
21,1.0,1200.0,40.4,50.82,7,3.0,3.0,2,2,2.0,611.0,20.59,1
43,0.0,4100.0,17.74,117.21,0,2.0,3.0,2,2,4.0,930.0,53.79,2
50,0.0,3000.0,21.76,92.45,7,4.0,2.0,2,5,1.0,2501.0,25.85,1
29,0.0,1000.0,24.7,42.93,2,2.0,3.0,2,0,2.0,870.0,38.5,2
43,0.0,3500.0,25.21,114.83,7,2.0,3.0,2,1,4.0,2261.0,43.82,1
22,0.0,1000.0,27.92,183.83,6,3.0,2.0,2,2,2.0,775.0,29.83,2
35,1.0,5000.0,18.4,144.72,6,3.0,2.0,2,1,4.0,1440.0,26.02,1
40,0.0,1000.0,57.09,74.1,7,3.0,3.0,2,1,2.0,1073.0,25.92,1
31,0.0,1000.0,40.4,51.67,7,4.0,3.0,2,2,2.0,888.0,31.58,2
33,1.0,1000.0,40.4,51.67,6,4.0,3.0,2,0,3.0,1344.0,26.17,1
48,0.0,1000.0,16.42,27.87,5,4.0,2.0,2,5,1.0,1800.0,36.86,2
55,0.0,3000.0,17.33,85.09,2,2.0,1.0,0,5,1.0,1628.0,52.66,1
42,1.0,2000.0,24.87,65.22,2,4.0,1.0,0,1,2.0,2000.0,26.86,2
55,0.0,500.0,57.09,30.96,7,1.0,1.0,2,1,6.0,1150.0,2.69,2
26,0.0,1200.0,22.43,116.57,2,3.0,1.0,2,3,1.0,2500.0,4.66,2
29,0.0,1000.0,24.83,43.0,2,3.0,3.0,2,0,1.0,2033.0,2.12,2
50,1.0,1000.0,21.62,41.33,2,3.0,2.0,2,5,1.0,1000.0,4.13,2
33,1.0,2000.0,22.69,62.69,3,5.0,1.0,0,3,1.0,2350.0,19.69,1
24,0.0,800.0,40.4,41.35,8,4.0,3.0,2,2,2.0,960.0,4.31,1
49,0.0,332.3565,33.0,0.0,6,4.0,1.0,2,5,0.0,14000.0,0.0,1
46,1.0,639.1572,32.0,0.0,6,4.0,1.0,0,1,0.0,11300.0,0.0,1
22,0.0,127.81,49.0,0.0,4,2.0,3.0,2,2,0.0,7200.0,0.0,1
59,0.0,500.0,30.56,18.02,7,4.0,2.0,2,5,4.0,3100.0,16.71,1
43,1.0,1500.0,29.68,53.23,7,4.0,3.0,2,1,4.0,1741.0,30.47,1
39,0.0,4000.0,35.32,195.0,7,2.0,2.0,2,0,2.0,1135.0,17.18,1
50,1.0,3000.0,23.38,95.23,0,4.0,1.0,2,5,1.0,2304.0,16.72,1
22,0.0,2000.0,32.38,81.47,8,5.0,3.0,2,2,1.0,2300.0,3.54,2
42,1.0,5000.0,32.85,187.29,7,5.0,4.0,2,1,4.0,2097.0,28.53,1
32,1.0,1500.0,31.92,55.31,7,3.0,3.0,2,0,4.0,1846.0,3.0,1
47,1.0,1500.0,30.56,54.04,2,4.0,3.0,2,1,5.0,1700.0,12.0,1
29,0.0,1500.0,17.66,42.81,3,4.0,3.0,0,0,1.0,1500.0,16.32,1
37,1.0,2000.0,24.1,64.33,0,5.0,1.0,2,0,8.0,2050.0,20.7,2
67,0.0,1000.0,40.4,42.35,2,4.0,5.0,1,5,1.0,1000.0,4.24,1
32,1.0,1000.0,57.09,61.89,7,2.0,3.0,2,1,2.0,750.0,24.25,1
45,1.0,3800.0,33.79,144.6,2,3.0,1.0,2,1,1.0,1910.0,23.64,1
67,1.0,800.0,17.69,31.46,7,4.0,3.0,1,5,3.0,392.0,8.03,2
65,1.0,500.0,21.62,15.37,0,3.0,1.0,1,1,1.0,635.0,5.42,1
52,0.0,2000.0,30.06,91.64,2,4.0,3.0,2,0,1.0,2000.0,4.58,2
44,0.0,2500.0,20.86,85.55,0,4.0,3.0,2,1,3.0,345.0,24.8,2
46,0.0,1700.0,31.12,61.84,7,4.0,3.0,2,1,7.0,985.0,60.68,0
26,1.0,2200.0,34.76,106.55,5,4.0,1.0,0,2,4.0,2200.0,4.84,2
32,0.0,2000.0,22.69,62.69,5,3.0,2.0,2,0,4.0,2400.0,15.11,1
52,0.0,3000.0,31.12,109.14,7,5.0,3.0,2,1,3.0,1300.0,8.4,1
31,0.0,1300.0,40.4,67.17,8,3.0,3.0,2,1,4.0,1040.0,20.88,1
44,0.0,1000.0,40.4,42.35,3,1.0,1.0,0,5,1.0,1400.0,28.02,1
62,1.0,1500.0,23.74,47.92,7,3.0,2.0,2,1,1.0,1800.0,2.66,1
43,1.0,1000.0,40.4,42.35,8,3.0,2.0,2,4,1.0,1033.0,11.36,1
38,1.0,1500.0,29.68,68.42,2,4.0,2.0,2,1,8.0,1831.0,36.23,2
39,0.0,2000.0,27.98,68.08,2,3.0,1.0,2,1,1.0,2400.0,16.17,1
46,0.0,2000.0,17.48,77.61,2,3.0,1.0,2,1,1.0,1090.0,15.47,2
26,0.0,3000.0,34.27,113.82,7,4.0,2.0,2,3,6.0,2136.0,33.42,1
53,1.0,500.0,21.76,15.2,7,2.0,4.0,1,1,8.0,1300.0,1.17,1
29,0.0,1000.0,16.47,177.68,2,3.0,2.0,2,3,3.0,1983.0,20.56,2
32,1.0,500.0,25.56,16.3,2,5.0,1.0,2,1,7.0,658.0,43.36,1
22,1.0,500.0,68.97,34.63,7,5.0,2.0,2,2,2.0,700.0,4.95,2
24,1.0,500.0,35.1,24.11,0,3.0,3.0,2,3,3.0,1012.0,21.31,2
37,1.0,1000.0,18.56,32.59,7,4.0,1.0,2,0,1.0,2519.0,17.17,1
25,1.0,2000.0,43.77,106.5,7,4.0,2.0,2,2,2.0,816.0,35.85,2
41,0.0,800.0,21.62,24.25,6,4.0,2.0,2,1,1.0,1100.0,2.2,1
55,1.0,3500.0,27.49,118.11,0,5.0,1.0,2,5,1.0,379.0,31.16,1
33,1.0,3000.0,24.83,96.5,2,5.0,2.0,2,3,1.0,2400.0,12.35,1
32,0.0,2000.0,35.74,97.14,0,4.0,3.0,2,0,4.0,2200.0,41.73,2
27,0.0,2500.0,31.92,91.15,7,3.0,2.0,2,3,3.0,2642.0,14.05,2
36,1.0,6000.0,20.36,177.67,0,5.0,3.0,2,0,1.0,1339.0,41.42,2
54,1.0,500.0,31.92,18.23,7,2.0,5.0,1,3,4.0,1545.0,14.12,1
25,1.0,3500.0,27.57,154.17,0,3.0,3.0,2,2,4.0,1200.0,34.26,2
27,1.0,1000.0,26.76,33.31,0,4.0,4.0,1,3,3.0,1125.0,10.96,1
27,0.0,1000.0,34.76,38.25,5,4.0,3.0,2,3,6.0,2500.0,1.53,2
41,0.0,1400.0,35.4,67.73,5,2.0,1.0,2,3,7.0,700.0,9.68,2
35,0.0,3000.0,73.73,217.47,2,5.0,3.0,2,0,3.0,1800.0,34.25,2
34,1.0,500.0,25.96,16.42,5,5.0,3.0,2,1,1.0,938.0,7.61,2
54,0.0,700.0,21.76,21.27,2,4.0,4.0,2,1,1.0,1900.0,1.12,1
38,0.0,2500.0,16.49,130.29,7,5.0,1.0,2,1,9.0,1418.0,26.82,2
65,0.0,8500.0,30.94,335.51,0,5.0,2.0,2,5,1.0,2201.0,57.36,2
37,1.0,1500.0,23.2,46.84,2,3.0,1.0,2,1,2.0,753.0,8.15,2
29,0.0,2000.0,24.46,63.9,1,5.0,4.0,2,2,3.0,1750.0,3.65,1
28,1.0,1500.0,64.18,88.29,4,5.0,3.0,2,3,2.0,521.0,32.69,2
49,1.0,500.0,57.09,27.01,7,3.0,1.0,2,5,8.0,973.0,22.82,1
48,1.0,1200.0,24.47,38.85,8,5.0,1.0,0,5,7.0,1400.0,7.06,0
24,0.0,3600.0,22.01,109.95,0,3.0,3.0,2,2,4.0,1815.0,66.55,1
28,0.0,3500.0,17.43,98.0,6,4.0,2.0,2,3,8.0,818.0,20.17,2
55,1.0,3000.0,57.09,160.83,0,5.0,4.0,2,5,3.0,1447.0,36.34,1
53,1.0,3000.0,20.25,88.65,7,3.0,4.0,2,5,1.0,550.0,16.12,0
37,1.0,1500.0,57.09,81.04,5,5.0,1.0,2,1,1.0,1100.0,13.64,2
27,1.0,3000.0,28.64,103.32,7,4.0,3.0,2,2,2.0,400.0,25.83,2
52,1.0,1000.0,17.25,39.11,7,4.0,2.0,2,5,1.0,2070.0,18.65,2
46,0.0,600.0,23.74,25.46,5,5.0,2.0,2,1,3.0,2698.0,15.77,2
29,1.0,1000.0,31.12,36.38,7,4.0,3.0,2,3,2.0,1039.0,48.35,2
43,1.0,2500.0,25.59,81.54,7,3.0,4.0,2,1,1.0,2716.0,26.57,2
28,0.0,500.0,25.96,21.81,3,4.0,3.0,2,3,3.0,900.0,2.42,2
26,1.0,2000.0,34.76,76.5,7,5.0,2.0,2,3,4.0,2300.0,3.33,2
37,1.0,3000.0,62.29,172.33,5,4.0,4.0,2,1,1.0,3148.0,5.47,1
49,1.0,500.0,17.83,14.32,7,5.0,1.0,2,5,1.0,890.0,18.13,0
35,1.0,1000.0,26.66,37.42,2,4.0,2.0,2,3,1.0,791.0,46.42,2
47,0.0,1500.0,24.47,64.22,2,3.0,2.0,2,5,1.0,1500.0,18.61,2
34,1.0,500.0,57.09,26.8,7,3.0,3.0,2,2,3.0,950.0,2.82,1
27,0.0,1500.0,18.92,43.84,7,3.0,3.0,2,3,2.0,1324.0,3.31,1
21,0.0,1100.0,27.52,109.57,6,3.0,3.0,2,2,7.0,530.0,51.99,2
31,0.0,1500.0,24.1,48.24,2,3.0,2.0,2,0,9.0,1864.0,41.16,2
25,0.0,700.0,92.69,57.03,6,5.0,3.0,2,3,3.0,1258.0,4.53,1
25,0.0,500.0,73.73,33.28,7,4.0,3.0,2,2,2.0,700.0,4.75,1
26,1.0,2600.0,17.8,174.32,7,3.0,2.0,2,3,3.0,1474.0,15.56,2
51,0.0,1600.0,15.8,44.07,3,2.0,1.0,2,5,3.0,1200.0,59.61,2
25,1.0,10000.0,32.68,373.52,1,2.0,2.0,2,3,4.0,1064.0,38.02,2
34,0.0,500.0,29.71,17.76,3,5.0,3.0,2,4,5.0,800.0,16.6,1
39,1.0,500.0,21.29,15.28,0,4.0,1.0,2,1,1.0,525.0,47.86,2
26,0.0,500.0,35.6,19.61,2,3.0,2.0,2,3,1.0,800.0,2.45,1
23,0.0,500.0,45.72,22.98,6,2.0,3.0,2,2,3.0,490.0,4.69,1
22,0.0,1500.0,31.12,110.35,4,5.0,3.0,2,4,2.0,900.0,37.04,2
22,1.0,1000.0,57.09,61.89,7,4.0,3.0,2,2,2.0,1200.0,5.16,1
48,1.0,2500.0,23.03,88.5,0,4.0,3.0,2,1,1.0,2870.0,45.87,2
37,0.0,500.0,16.84,61.2,7,3.0,3.0,0,3,8.0,1100.0,32.84,2
39,0.0,500.0,33.32,18.88,7,3.0,1.0,2,1,1.0,1991.0,7.98,1
33,0.0,4000.0,17.87,114.63,0,3.0,1.0,2,0,1.0,2498.0,23.28,1
24,1.0,1100.0,31.12,40.02,7,5.0,4.0,2,2,2.0,995.0,4.02,1
53,1.0,3000.0,16.73,96.15,2,4.0,5.0,2,5,1.0,600.0,28.86,2
36,0.0,1000.0,57.09,53.62,2,5.0,3.0,2,0,1.0,877.0,6.11,1
56,0.0,1430.0,73.73,99.81,3,2.0,5.0,2,5,4.0,1494.0,6.68,1
39,1.0,2000.0,31.12,72.76,2,5.0,2.0,2,2,1.0,2350.0,3.1,1
36,0.0,5200.0,19.77,154.43,3,4.0,2.0,0,0,1.0,1200.0,12.87,1
39,0.0,1500.0,23.03,47.31,0,3.0,2.0,2,1,4.0,1594.0,59.12,2
54,0.0,1000.0,18.1,28.78,2,4.0,3.0,2,1,1.0,2154.0,18.98,1
49,0.0,1000.0,23.74,42.43,2,3.0,1.0,2,5,1.0,2500.0,6.5,2
27,1.0,600.0,23.73,58.66,7,3.0,2.0,2,3,4.0,1500.0,7.24,2
45,0.0,3000.0,23.38,93.98,7,3.0,1.0,2,1,8.0,1940.0,26.75,1
59,0.0,500.0,73.73,33.28,5,3.0,1.0,2,5,1.0,968.0,58.29,1
57,1.0,1200.0,15.51,37.7,0,5.0,3.0,2,5,4.0,570.0,40.1,2
25,0.0,10000.0,45.18,455.83,2,4.0,2.0,2,4,3.0,1296.0,35.17,0
28,0.0,1200.0,44.57,57.94,6,3.0,3.0,2,3,3.0,1087.0,25.11,2
30,0.0,4600.0,18.4,151.42,6,2.0,3.0,2,3,3.0,1900.0,36.55,2
35,1.0,2000.0,39.8,102.66,3,2.0,4.0,2,4,4.0,1303.0,7.88,2
37,0.0,3000.0,35.74,116.65,0,2.0,3.0,2,1,3.0,2048.0,15.46,2
29,0.0,2500.0,24.7,80.23,7,5.0,3.0,2,3,3.0,1080.0,7.43,2
69,1.0,2500.0,17.69,98.32,2,4.0,5.0,1,5,1.0,776.0,12.67,2
62,1.0,4000.0,19.67,118.58,6,5.0,1.0,2,5,1.0,1700.0,38.56,0
49,1.0,4000.0,31.12,145.51,2,1.0,4.0,2,5,2.0,1522.0,29.27,2
23,0.0,1900.0,26.92,64.26,0,4.0,2.0,2,2,2.0,475.0,45.72,2
36,1.0,700.0,15.57,26.79,6,5.0,1.0,2,3,8.0,950.0,31.89,2
31,1.0,1000.0,73.73,72.9,5,5.0,3.0,2,3,2.0,880.0,58.17,1
49,0.0,500.0,47.51,25.1,6,4.0,4.0,0,0,2.0,840.0,32.29,2
38,1.0,500.0,20.63,20.41,7,5.0,1.0,2,0,8.0,2537.0,5.72,0
22,0.0,3900.0,48.51,186.78,3,4.0,3.0,2,2,2.0,900.0,37.09,1
27,0.0,1000.0,92.69,81.47,1,2.0,3.0,2,3,2.0,1200.0,6.79,1
31,0.0,5000.0,48.16,238.23,2,4.0,2.0,2,4,3.0,1200.0,19.85,1
41,1.0,4500.0,24.09,144.69,0,5.0,2.0,2,1,1.0,1577.0,59.35,2
33,0.0,1500.0,40.4,63.53,7,2.0,3.0,0,1,2.0,1720.0,3.69,1
60,0.0,1000.0,29.43,35.33,8,4.0,4.0,2,0,5.0,540.0,28.76,1
51,0.0,3000.0,24.87,97.82,6,3.0,2.0,2,5,1.0,667.0,14.67,0
39,1.0,6000.0,27.49,227.37,0,4.0,1.0,2,1,3.0,639.0,43.56,1
33,1.0,6000.0,32.53,223.55,2,4.0,2.0,2,0,4.0,600.0,37.26,1
29,0.0,5000.0,32.85,187.29,0,3.0,1.0,0,3,2.0,1777.0,56.97,1
37,0.0,1500.0,24.1,48.24,2,3.0,3.0,0,1,3.0,1600.0,24.89,1
35,0.0,2500.0,24.83,107.51,2,3.0,2.0,2,3,1.0,2726.0,7.61,2
34,1.0,800.0,40.4,62.65,7,3.0,1.0,2,3,3.0,840.0,7.46,2
39,1.0,1500.0,21.62,51.95,2,4.0,2.0,2,1,1.0,1570.0,10.32,1
34,0.0,500.0,40.4,25.85,3,5.0,3.0,0,3,2.0,733.0,18.94,2
38,1.0,4000.0,20.65,120.76,2,5.0,1.0,2,1,1.0,775.0,62.09,0
31,0.0,1000.0,40.4,42.35,2,2.0,3.0,0,3,2.0,1200.0,3.53,1
31,0.0,500.0,31.12,18.19,4,3.0,3.0,0,3,1.0,850.0,2.14,1
47,0.0,1900.0,31.12,69.11,7,5.0,4.0,2,1,2.0,1100.0,28.1,1
30,0.0,3000.0,25.21,98.42,0,3.0,1.0,2,3,8.0,1952.0,22.26,1
30,0.0,2700.0,25.21,153.39,2,3.0,1.0,2,3,1.0,1615.0,14.45,2
65,1.0,2000.0,18.72,79.7,0,3.0,1.0,2,5,1.0,1850.0,33.5,1
22,0.0,1500.0,40.4,62.91,7,4.0,3.0,2,2,2.0,863.0,7.29,2
45,1.0,4200.0,20.02,125.32,0,5.0,1.0,2,0,7.0,1125.0,50.34,2
61,0.0,1500.0,21.76,46.23,6,4.0,5.0,1,5,1.0,1837.0,9.76,1
41,1.0,600.0,31.92,22.13,0,3.0,3.0,2,0,4.0,1213.0,34.39,1
37,0.0,800.0,24.83,26.07,2,3.0,3.0,2,0,4.0,1850.0,9.79,1
21,1.0,500.0,57.09,27.01,7,3.0,3.0,2,4,2.0,873.0,3.09,2
30,1.0,700.0,57.09,37.53,6,4.0,3.0,2,3,2.0,718.0,32.53,1
27,1.0,1500.0,30.56,54.04,2,3.0,1.0,2,4,1.0,1619.0,3.34,1
49,1.0,1100.0,40.4,46.59,2,2.0,1.0,2,3,1.0,1300.0,3.58,1
47,0.0,1300.0,73.73,86.5,2,4.0,1.0,2,0,1.0,964.0,8.97,1
40,0.0,2000.0,32.63,74.64,6,3.0,2.0,2,1,7.0,2256.0,3.31,2
29,0.0,7300.0,27.17,319.98,7,4.0,1.0,2,3,4.0,1592.0,27.7,1
22,0.0,6000.0,38.77,267.68,2,2.0,2.0,2,2,3.0,1355.0,41.9,2
63,0.0,1600.0,17.98,45.94,0,5.0,2.0,2,5,1.0,906.0,18.32,0
25,0.0,3000.0,34.25,115.03,6,3.0,2.0,2,2,2.0,800.0,66.13,2
34,1.0,500.0,19.77,14.86,7,2.0,1.0,2,2,3.0,388.0,20.32,1
38,0.0,6900.0,40.4,356.57,2,5.0,3.0,2,0,8.0,1962.0,19.19,1
38,1.0,500.0,14.64,18.91,0,4.0,1.0,2,1,1.0,859.0,16.4,0
36,0.0,1000.0,40.4,42.35,5,5.0,3.0,2,0,2.0,1454.0,8.41,2
39,1.0,500.0,31.12,23.2,7,4.0,3.0,2,0,1.0,1969.0,1.18,2
28,0.0,1500.0,16.22,57.89,0,4.0,2.0,2,2,1.0,2032.0,18.15,2
27,0.0,10000.0,20.36,339.56,2,4.0,2.0,0,0,3.0,1500.0,56.97,2
42,1.0,5000.0,24.87,163.04,3,4.0,4.0,0,0,1.0,1065.0,16.91,2
24,1.0,900.0,21.76,37.26,0,4.0,3.0,2,3,3.0,1551.0,26.26,2
49,1.0,3545.0,24.1,142.84,2,5.0,1.0,2,5,1.0,3160.0,12.65,1
46,1.0,600.0,73.73,39.92,7,1.0,1.0,2,1,1.0,987.0,4.04,1
60,0.0,5500.0,17.87,157.61,2,3.0,2.0,2,5,7.0,1000.0,15.76,0
29,0.0,3500.0,73.73,294.28,7,4.0,3.0,2,3,3.0,973.0,30.24,1
53,0.0,2500.0,17.12,70.63,0,4.0,1.0,2,5,1.0,342.0,20.65,0
46,1.0,4000.0,22.31,124.51,7,4.0,4.0,2,3,3.0,1500.0,28.03,1
44,0.0,500.0,17.83,14.32,6,4.0,3.0,2,5,3.0,1400.0,30.67,1
58,0.0,500.0,17.36,19.59,2,4.0,3.0,2,5,1.0,303.0,6.47,2
28,0.0,1000.0,44.57,45.16,7,4.0,2.0,0,3,7.0,1030.0,33.32,2
50,0.0,1000.0,35.12,48.64,6,4.0,1.0,2,2,1.0,1680.0,33.31,1
28,0.0,600.0,24.83,25.8,0,3.0,3.0,2,3,4.0,1450.0,17.99,1
46,1.0,1000.0,92.69,86.26,0,4.0,4.0,2,1,1.0,1200.0,7.19,1
41,0.0,2500.0,57.09,185.26,2,1.0,3.0,2,5,2.0,1326.0,34.79,2
40,0.0,4100.0,31.12,163.98,7,3.0,3.0,2,1,3.0,1700.0,9.65,1
22,1.0,2500.0,48.51,119.72,2,3.0,3.0,2,2,2.0,582.0,39.3,1
24,1.0,4500.0,32.68,168.09,0,2.0,2.0,2,2,7.0,458.0,36.7,1
50,1.0,3000.0,57.09,162.08,7,5.0,1.0,2,1,4.0,2090.0,28.59,1
39,0.0,3000.0,28.98,105.19,0,3.0,1.0,2,1,1.0,900.0,41.13,2
32,1.0,500.0,30.56,18.02,4,4.0,3.0,2,1,3.0,1700.0,1.06,2
28,0.0,2000.0,20.36,81.36,7,2.0,1.0,2,3,1.0,376.0,21.64,2
25,0.0,1500.0,22.69,47.01,2,4.0,2.0,2,3,1.0,1468.0,3.2,2
36,0.0,1600.0,20.73,48.37,7,1.0,1.0,2,1,1.0,492.0,9.83,2
40,0.0,2500.0,25.31,82.16,7,4.0,2.0,2,1,1.0,480.0,42.53,2
38,0.0,1600.0,73.73,134.52,0,5.0,3.0,2,0,3.0,1600.0,8.41,2
37,0.0,3000.0,28.02,103.44,0,2.0,1.0,2,1,1.0,600.0,42.27,1
41,0.0,1200.0,14.93,45.56,2,4.0,1.0,2,1,1.0,1218.0,36.88,2
48,0.0,1000.0,57.09,54.03,7,4.0,2.0,2,5,6.0,1195.0,4.52,2
23,0.0,4000.0,30.15,143.11,2,3.0,3.0,2,2,1.0,1250.0,11.45,2
48,1.0,4000.0,31.12,145.51,4,3.0,4.0,2,5,1.0,1534.0,39.26,0
48,1.0,9000.0,16.84,252.9,2,4.0,4.0,2,5,1.0,1680.0,17.32,1
32,0.0,3300.0,24.83,141.91,0,2.0,3.0,2,3,2.0,1500.0,19.13,1
27,0.0,2000.0,47.39,100.23,7,2.0,3.0,2,3,2.0,730.0,28.88,2
37,0.0,6500.0,22.2,201.92,6,4.0,2.0,2,1,1.0,695.0,34.38,1
26,0.0,2995.0,31.12,139.98,0,5.0,3.0,2,0,1.0,1009.0,56.49,2
50,0.0,3210.0,92.69,285.16,3,5.0,1.0,2,0,4.0,1290.0,40.79,2
57,1.0,600.0,30.56,27.66,7,4.0,1.0,2,5,4.0,1750.0,19.87,2
36,1.0,2500.0,20.8,75.69,6,4.0,2.0,0,3,4.0,723.0,32.18,1
51,1.0,3000.0,33.79,114.16,2,5.0,3.0,2,5,5.0,2150.0,12.29,1
41,0.0,1000.0,57.09,61.89,7,5.0,1.0,2,1,1.0,1568.0,3.95,2
49,0.0,3000.0,57.09,162.08,2,3.0,1.0,2,5,1.0,1572.0,40.34,1
37,1.0,3000.0,18.92,87.69,7,1.0,1.0,2,1,8.0,2700.0,3.25,1
37,0.0,3000.0,19.65,88.9,2,5.0,3.0,2,1,8.0,1365.0,40.77,2
53,0.0,1000.0,23.74,31.95,7,2.0,1.0,2,5,8.0,3000.0,1.06,1
35,0.0,500.0,23.74,15.97,0,2.0,4.0,2,1,2.0,1685.0,9.85,2
51,1.0,1000.0,17.25,28.31,2,3.0,4.0,2,1,3.0,1274.0,9.29,2
23,1.0,500.0,23.69,34.95,7,4.0,2.0,2,2,4.0,503.0,29.61,2
58,1.0,3000.0,22.01,124.58,5,5.0,1.0,2,5,8.0,1830.0,28.99,2
29,0.0,3000.0,24.2,128.01,2,1.0,1.0,2,3,2.0,2193.0,5.84,2
39,0.0,2680.0,31.12,109.14,7,5.0,3.0,2,1,1.0,1067.0,27.1,1
25,0.0,1180.0,57.09,70.23,4,3.0,3.0,2,3,2.0,1200.0,5.85,1
50,0.0,1615.0,40.4,76.24,2,4.0,1.0,1,5,7.0,2231.0,3.42,2
44,0.0,1500.0,25.59,49.55,2,4.0,3.0,2,1,3.0,2300.0,10.29,0
48,1.0,1000.0,73.73,66.53,7,5.0,3.0,2,5,1.0,1100.0,6.05,1
35,0.0,800.0,57.09,43.22,2,1.0,3.0,2,1,6.0,1040.0,54.64,2
46,1.0,5000.0,17.87,143.27,0,4.0,1.0,2,5,1.0,690.0,30.62,2
29,0.0,3800.0,22.67,159.12,0,4.0,1.0,2,2,1.0,794.0,42.58,2
34,0.0,2000.0,31.01,72.62,0,5.0,3.0,2,0,3.0,2800.0,61.88,2
24,0.0,2500.0,24.46,80.92,8,5.0,3.0,2,2,1.0,2900.0,2.79,2
44,0.0,1900.0,24.7,61.76,1,3.0,3.0,2,1,4.0,1339.0,45.69,1
26,1.0,1500.0,24.83,48.88,6,3.0,1.0,2,3,8.0,1750.0,2.79,2
27,0.0,3000.0,27.17,101.91,7,4.0,2.0,2,0,8.0,1800.0,5.66,1
41,1.0,2000.0,30.56,72.07,7,4.0,3.0,2,1,4.0,2458.0,6.63,1
32,0.0,6300.0,17.16,178.11,0,4.0,2.0,2,0,3.0,850.0,33.54,1
38,0.0,3300.0,16.79,105.86,2,4.0,1.0,2,1,8.0,1050.0,17.22,0
46,0.0,1500.0,24.83,48.88,0,5.0,3.0,2,1,4.0,2450.0,10.16,2
48,0.0,3000.0,21.76,124.2,2,5.0,1.0,2,1,7.0,4900.0,7.64,1
29,1.0,4500.0,32.05,166.31,0,3.0,1.0,2,0,1.0,628.0,51.32,2
43,0.0,3500.0,31.01,127.09,2,4.0,4.0,2,5,1.0,2044.0,6.22,1
47,1.0,3000.0,22.01,104.53,2,3.0,1.0,2,4,8.0,2100.0,4.98,1
31,0.0,2200.0,26.37,96.4,0,4.0,3.0,2,0,5.0,2500.0,21.86,2
54,1.0,500.0,17.83,19.7,2,5.0,4.0,2,1,7.0,401.0,4.91,2
25,0.0,1200.0,32.52,44.7,1,2.0,2.0,0,2,4.0,558.0,55.14,1
34,1.0,1500.0,57.09,80.42,0,5.0,1.0,2,0,4.0,1245.0,34.17,1
32,0.0,800.0,48.48,38.3,7,3.0,2.0,0,4,1.0,1000.0,39.43,2
39,1.0,500.0,31.9,18.44,0,4.0,1.0,2,2,1.0,881.0,2.09,1
30,0.0,1000.0,25.96,37.02,2,4.0,3.0,2,0,1.0,1300.0,3.62,1
